timestamp,household_id,consumption,Season,temperature,humidity,windSpeed
2013-09-23 22:00:00,MAC000001,6.0,Summer,14.31,0.94,1.38
2013-09-23 23:00:00,MAC000001,16.546,Summer,13.56,0.96,1.36
2013-09-24 00:00:00,MAC000001,19.551,Summer,12.81,0.97,0.84
2013-09-24 01:00:00,MAC000001,17.88,Summer,12.19,0.96,0.44
2013-09-24 02:00:00,MAC000001,26.563,Summer,12.11,0.96,0.54
2013-09-24 03:00:00,MAC000001,21.001,Summer,12.02,0.98,0.92
2013-09-24 04:00:00,MAC000001,7.354,Summer,11.66,0.96,1.28
2013-09-24 05:00:00,MAC000001,10.904,Summer,11.53,0.98,1.33
2013-09-24 06:00:00,MAC000001,12.532,Summer,11.68,0.97,0.83
2013-09-24 07:00:00,MAC000001,14.69,Summer,12.37,0.98,0.87
2013-09-24 08:00:00,MAC000001,28.0,Summer,13.02,0.99,1.59
2013-09-24 09:00:00,MAC000001,27.373,Summer,13.79,0.96,1.66
2013-09-24 10:00:00,MAC000001,6.0,Summer,15.63,0.97,1.17
2013-09-24 11:00:00,MAC000001,7.138,Summer,17.39,0.89,0.42
2013-09-24 12:00:00,MAC000001,12.574,Summer,19.25,0.79,0.82
2013-09-24 13:00:00,MAC000001,25.205,Summer,20.81,0.73,1.64
2013-09-24 14:00:00,MAC000001,15.104,Summer,20.99,0.69,0.96
2013-09-24 15:00:00,MAC000001,9.923,Summer,21.47,0.67,0.79
2013-09-24 16:00:00,MAC000001,8.101,Summer,21.17,0.69,1.04
2013-09-24 17:00:00,MAC000001,6.758,Summer,19.88,0.76,1.49
2013-09-24 18:00:00,MAC000001,15.863,Summer,18.11,0.84,1.88
2013-09-24 19:00:00,MAC000001,14.242,Summer,16.54,0.89,2.01
2013-09-24 20:00:00,MAC000001,12.392,Summer,15.64,0.93,2.07
2013-09-24 21:00:00,MAC000001,15.009,Summer,15.01,0.94,1.73
2013-09-24 22:00:00,MAC000001,9.191,Summer,14.46,0.96,1.77
2013-09-24 23:00:00,MAC000001,11.322,Summer,14.02,0.95,1.72
2013-09-25 00:00:00,MAC000001,7.961,Summer,13.99,0.95,1.48
2013-09-25 01:00:00,MAC000001,20.524,Summer,13.87,0.97,1.07
2013-09-25 02:00:00,MAC000001,21.574,Summer,13.97,0.96,0.71
2013-09-25 03:00:00,MAC000001,17.568,Summer,14.02,0.97,0.77
2013-09-25 04:00:00,MAC000001,6.0,Summer,13.67,0.96,0.66
2013-09-25 05:00:00,MAC000001,6.354,Summer,13.72,0.97,0.67
2013-09-25 06:00:00,MAC000001,10.99,Summer,13.97,0.97,0.97
2013-09-25 07:00:00,MAC000001,14.009,Summer,14.05,0.97,1.26
2013-09-25 08:00:00,MAC000001,18.438,Summer,14.97,0.96,1.33
2013-09-25 09:00:00,MAC000001,6.082,Summer,15.89,0.91,1.33
2013-09-25 10:00:00,MAC000001,12.838,Summer,16.71,0.87,0.49
2013-09-25 11:00:00,MAC000001,6.813,Summer,17.89,0.81,0.59
2013-09-25 12:00:00,MAC000001,7.234,Summer,19.33,0.75,0.86
2013-09-25 13:00:00,MAC000001,18.04,Summer,20.18,0.73,1.47
2013-09-25 14:00:00,MAC000001,15.343,Summer,20.87,0.68,0.92
2013-09-25 15:00:00,MAC000001,28.0,Summer,20.63,0.67,1.02
2013-09-25 16:00:00,MAC000001,7.192,Summer,20.37,0.69,1.07
2013-09-25 17:00:00,MAC000001,6.0,Summer,19.71,0.73,0.78
2013-09-25 18:00:00,MAC000001,8.387,Summer,18.91,0.8,0.96
2013-09-25 19:00:00,MAC000001,13.605,Summer,18.6,0.84,0.93
2013-09-25 20:00:00,MAC000001,12.6,Summer,18.16,0.86,0.94
2013-09-25 21:00:00,MAC000001,18.867,Summer,17.7,0.87,1.36
2013-09-25 22:00:00,MAC000001,16.581,Summer,17.11,0.9,1.87
2013-09-25 23:00:00,MAC000001,13.852,Summer,16.69,0.89,1.67
2013-09-26 00:00:00,MAC000001,9.576,Summer,16.18,0.92,1.9
2013-09-26 01:00:00,MAC000001,27.119,Summer,15.65,0.93,2.25
2013-09-26 02:00:00,MAC000001,9.85,Summer,14.81,0.92,2.47
2013-09-26 03:00:00,MAC000001,19.838,Summer,14.75,0.9,2.69
2013-09-26 04:00:00,MAC000001,10.682,Summer,14.63,0.91,2.95
2013-09-26 05:00:00,MAC000001,6.0,Summer,14.56,0.91,2.37
2013-09-26 06:00:00,MAC000001,16.525,Summer,14.47,0.9,3.75
2013-09-26 07:00:00,MAC000001,17.816,Summer,13.96,0.89,3.72
2013-09-26 08:00:00,MAC000001,20.827,Summer,14.04,0.85,4.14
2013-09-26 09:00:00,MAC000001,10.454,Summer,14.39,0.77,4.05
2013-09-26 10:00:00,MAC000001,6.968,Summer,15.42,0.72,4.08
2013-09-26 11:00:00,MAC000001,6.798,Summer,16.77,0.67,4.24
2013-09-26 12:00:00,MAC000001,18.118,Summer,17.82,0.62,4.36
2013-09-26 13:00:00,MAC000001,25.596,Summer,18.08,0.61,3.93
2013-09-26 14:00:00,MAC000001,18.03,Summer,18.88,0.6,4.25
2013-09-26 15:00:00,MAC000001,14.647,Summer,18.79,0.59,4.37
2013-09-26 16:00:00,MAC000001,15.901,Summer,17.47,0.63,4.02
2013-09-26 17:00:00,MAC000001,10.344,Summer,16.84,0.66,3.88
2013-09-26 18:00:00,MAC000001,16.605,Summer,15.54,0.75,3.33
2013-09-26 19:00:00,MAC000001,11.689,Summer,14.85,0.79,3.11
2013-09-26 20:00:00,MAC000001,16.888,Summer,14.03,0.81,2.87
2013-09-26 21:00:00,MAC000001,6.297,Summer,13.72,0.86,2.8
2013-09-26 22:00:00,MAC000001,6.0,Summer,13.12,0.88,2.75
2013-09-26 23:00:00,MAC000001,8.463,Summer,13.01,0.89,2.34
2013-09-27 00:00:00,MAC000001,15.311,Summer,12.43,0.89,2.2
2013-09-27 01:00:00,MAC000001,20.16,Summer,12.07,0.89,1.82
2013-09-27 02:00:00,MAC000001,10.002,Summer,11.52,0.9,1.67
2013-09-27 03:00:00,MAC000001,17.061,Summer,10.97,0.9,1.27
2013-09-27 04:00:00,MAC000001,8.389,Summer,11.37,0.89,1.79
2013-09-27 05:00:00,MAC000001,6.0,Summer,10.58,0.93,1.54
2013-09-27 06:00:00,MAC000001,20.105,Summer,11.33,0.91,1.64
2013-09-27 07:00:00,MAC000001,17.276,Summer,11.77,0.9,2.24
2013-09-27 08:00:00,MAC000001,21.882,Summer,13.13,0.84,3.63
2013-09-27 09:00:00,MAC000001,19.845,Summer,14.32,0.76,4.89
2013-09-27 10:00:00,MAC000001,16.691,Summer,15.27,0.71,5.2
2013-09-27 11:00:00,MAC000001,11.746,Summer,15.88,0.67,5.07
2013-09-27 12:00:00,MAC000001,9.846,Summer,16.43,0.65,5.02
2013-09-27 13:00:00,MAC000001,19.442,Summer,16.99,0.63,5.24
2013-09-27 14:00:00,MAC000001,12.204,Summer,16.97,0.64,4.52
2013-09-27 15:00:00,MAC000001,6.0,Summer,16.42,0.65,5.04
2013-09-27 16:00:00,MAC000001,6.0,Summer,15.64,0.7,5.32
2013-09-27 17:00:00,MAC000001,19.617,Summer,14.63,0.74,4.92
2013-09-27 18:00:00,MAC000001,23.891,Summer,13.96,0.78,4.35
2013-09-27 19:00:00,MAC000001,15.891,Summer,13.47,0.81,3.92
2013-09-27 20:00:00,MAC000001,13.37,Summer,13.39,0.82,3.85
2013-09-27 21:00:00,MAC000001,15.292,Summer,13.31,0.85,3.34
2013-09-27 22:00:00,MAC000001,11.491,Summer,13.2,0.88,2.7
2013-09-27 23:00:00,MAC000001,6.0,Summer,12.78,0.91,2.36
2013-09-28 00:00:00,MAC000001,13.171,Summer,12.43,0.91,2.59
2013-09-28 01:00:00,MAC000001,25.769,Summer,12.91,0.9,3.28
2013-09-28 02:00:00,MAC000001,21.409,Summer,13.33,0.89,3.25
2013-09-28 03:00:00,MAC000001,8.843,Summer,13.06,0.9,3.59
2013-09-28 04:00:00,MAC000001,6.0,Summer,13.4,0.9,3.18
2013-09-28 05:00:00,MAC000001,15.847,Summer,13.38,0.91,2.74
2013-09-28 06:00:00,MAC000001,17.612,Summer,13.37,0.89,3.0
2013-09-28 07:00:00,MAC000001,27.371,Summer,13.9,0.91,3.43
2013-09-28 08:00:00,MAC000001,22.096,Summer,14.68,0.88,3.77
2013-09-28 09:00:00,MAC000001,6.008,Summer,15.62,0.82,4.35
2013-09-28 10:00:00,MAC000001,12.11,Summer,17.14,0.78,5.12
2013-09-28 11:00:00,MAC000001,13.335,Summer,18.03,0.75,5.48
2013-09-28 12:00:00,MAC000001,11.157,Summer,18.36,0.74,5.71
2013-09-28 13:00:00,MAC000001,17.134,Summer,17.61,0.73,5.87
2013-09-28 14:00:00,MAC000001,9.899,Summer,17.46,0.71,5.56
2013-09-28 15:00:00,MAC000001,19.543,Summer,17.37,0.68,5.78
2013-09-28 16:00:00,MAC000001,15.887,Summer,16.52,0.64,6.04
2013-09-28 17:00:00,MAC000001,6.684,Summer,15.84,0.68,5.91
2013-09-28 18:00:00,MAC000001,8.632,Summer,15.27,0.73,5.42
2013-09-28 19:00:00,MAC000001,16.798,Summer,15.23,0.75,5.32
2013-09-28 20:00:00,MAC000001,9.33,Summer,15.27,0.75,5.53
2013-09-28 21:00:00,MAC000001,14.732,Summer,15.6,0.78,5.57
2013-09-28 22:00:00,MAC000001,6.535,Summer,15.09,0.81,4.81
2013-09-28 23:00:00,MAC000001,6.0,Summer,14.28,0.81,5.47
2013-09-29 00:00:00,MAC000001,16.891,Summer,14.71,0.78,4.89
2013-09-29 01:00:00,MAC000001,16.003,Summer,14.78,0.77,5.06
2013-09-29 02:00:00,MAC000001,12.565,Summer,14.61,0.8,4.34
2013-09-29 03:00:00,MAC000001,11.893,Summer,14.18,0.83,4.52
2013-09-29 04:00:00,MAC000001,7.345,Summer,14.08,0.84,4.35
2013-09-29 05:00:00,MAC000001,15.738,Summer,14.29,0.86,4.42
2013-09-29 06:00:00,MAC000001,7.208,Summer,13.57,0.85,4.11
2013-09-29 07:00:00,MAC000001,22.302,Summer,13.59,0.86,3.9
2013-09-29 08:00:00,MAC000001,18.938,Summer,13.44,0.85,4.94
2013-09-29 09:00:00,MAC000001,17.619,Summer,14.51,0.8,5.52
2013-09-29 10:00:00,MAC000001,6.0,Summer,15.79,0.77,6.33
2013-09-29 11:00:00,MAC000001,12.057,Summer,16.81,0.73,6.73
2013-09-29 12:00:00,MAC000001,27.806,Summer,17.33,0.7,6.37
2013-09-29 13:00:00,MAC000001,10.539,Summer,17.36,0.7,6.25
2013-09-29 14:00:00,MAC000001,20.035,Summer,16.89,0.7,5.79
2013-09-29 15:00:00,MAC000001,24.465,Summer,16.3,0.74,5.45
2013-09-29 16:00:00,MAC000001,11.917,Summer,15.34,0.76,5.04
2013-09-29 17:00:00,MAC000001,8.706,Summer,15.12,0.78,4.88
2013-09-29 18:00:00,MAC000001,6.482,Summer,14.68,0.79,4.04
2013-09-29 19:00:00,MAC000001,10.976,Summer,14.82,0.78,3.56
2013-09-29 20:00:00,MAC000001,21.842,Summer,15.2,0.78,3.42
2013-09-29 21:00:00,MAC000001,10.377,Summer,15.21,0.78,3.02
2013-09-29 22:00:00,MAC000001,13.085,Summer,15.28,0.8,2.59
2013-09-29 23:00:00,MAC000001,11.451,Summer,14.99,0.81,3.0
2013-09-30 00:00:00,MAC000001,17.061,Summer,15.25,0.82,3.08
2013-09-30 01:00:00,MAC000001,18.477,Summer,15.17,0.83,3.05
2013-09-30 02:00:00,MAC000001,14.103,Summer,14.93,0.86,2.68
2013-09-30 03:00:00,MAC000001,14.145,Summer,14.08,0.88,2.91
2013-09-30 04:00:00,MAC000001,6.0,Summer,14.0,0.88,2.72
2013-09-30 05:00:00,MAC000001,6.0,Summer,13.88,0.91,2.9
2013-09-30 06:00:00,MAC000001,7.244,Summer,13.44,0.92,2.96
2013-09-30 07:00:00,MAC000001,23.494,Summer,14.17,0.91,2.86
2013-09-30 08:00:00,MAC000001,22.045,Summer,15.18,0.85,3.88
2013-09-30 09:00:00,MAC000001,11.397,Summer,15.82,0.8,3.99
2013-09-30 10:00:00,MAC000001,18.185,Summer,16.49,0.76,4.29
2013-09-30 11:00:00,MAC000001,6.0,Summer,17.11,0.7,4.94
2013-09-30 12:00:00,MAC000001,14.273,Summer,18.77,0.65,5.88
2013-09-30 13:00:00,MAC000001,28.0,Summer,18.18,0.62,5.06
2013-09-30 14:00:00,MAC000001,9.541,Summer,18.81,0.61,5.17
2013-09-30 15:00:00,MAC000001,16.833,Summer,17.88,0.64,5.18
2013-09-30 16:00:00,MAC000001,6.0,Summer,16.82,0.68,4.84
2013-09-30 17:00:00,MAC000001,6.0,Summer,15.63,0.72,4.32
2013-09-30 18:00:00,MAC000001,6.387,Summer,14.54,0.78,3.93
2013-09-30 19:00:00,MAC000001,21.404,Summer,13.78,0.82,3.32
2013-09-30 20:00:00,MAC000001,8.305,Summer,13.32,0.83,2.93
2013-09-30 21:00:00,MAC000001,13.755,Summer,13.26,0.85,2.58
2013-09-30 22:00:00,MAC000001,12.396,Summer,13.21,0.86,2.79
2013-09-30 23:00:00,MAC000001,9.202,Summer,12.73,0.88,2.61
2013-10-01 00:00:00,MAC000001,14.17,Summer,12.34,0.9,2.03
2013-10-01 01:00:00,MAC000001,15.506,Summer,12.28,0.9,1.82
2013-10-01 02:00:00,MAC000001,7.059,Summer,12.29,0.9,2.7
2013-10-01 03:00:00,MAC000001,9.816,Summer,12.22,0.9,2.52
2013-10-01 04:00:00,MAC000001,12.125,Summer,11.76,0.9,2.52
2013-10-01 05:00:00,MAC000001,6.0,Summer,12.18,0.91,2.82
2013-10-01 06:00:00,MAC000001,17.065,Summer,12.21,0.91,3.13
2013-10-01 07:00:00,MAC000001,14.418,Summer,12.9,0.91,3.19
2013-10-01 08:00:00,MAC000001,24.268,Summer,13.57,0.9,4.44
2013-10-01 09:00:00,MAC000001,16.888,Summer,14.29,0.86,5.21
2013-10-01 10:00:00,MAC000001,8.062,Summer,15.52,0.8,5.12
2013-10-01 11:00:00,MAC000001,13.195,Summer,16.08,0.76,5.65
2013-10-01 12:00:00,MAC000001,18.593,Summer,16.54,0.74,5.65
2013-10-01 13:00:00,MAC000001,22.093,Summer,17.28,0.71,5.86
2013-10-01 14:00:00,MAC000001,20.146,Summer,16.93,0.72,5.41
2013-10-01 15:00:00,MAC000001,16.502,Summer,16.82,0.72,5.39
2013-10-01 16:00:00,MAC000001,26.567,Summer,16.27,0.73,5.25
2013-10-01 17:00:00,MAC000001,6.694,Summer,16.11,0.74,5.12
2013-10-01 18:00:00,MAC000001,7.15,Summer,15.63,0.76,4.89
2013-10-01 19:00:00,MAC000001,20.577,Summer,15.26,0.78,4.14
2013-10-01 20:00:00,MAC000001,8.961,Summer,15.69,0.77,3.72
2013-10-01 21:00:00,MAC000001,16.313,Summer,15.76,0.76,4.06
2013-10-01 22:00:00,MAC000001,6.0,Summer,15.8,0.74,4.6
2013-10-01 23:00:00,MAC000001,6.0,Summer,15.81,0.74,4.43
2013-10-02 00:00:00,MAC000001,6.0,Summer,15.72,0.76,4.3
2013-10-02 01:00:00,MAC000001,16.709,Summer,15.27,0.78,4.5
2013-10-02 02:00:00,MAC000001,28.0,Summer,14.82,0.8,4.5
2013-10-02 03:00:00,MAC000001,20.085,Summer,14.29,0.83,4.23
2013-10-02 04:00:00,MAC000001,9.639,Summer,13.83,0.88,3.77
2013-10-02 05:00:00,MAC000001,16.141,Summer,13.64,0.93,3.7
2013-10-02 06:00:00,MAC000001,10.448,Summer,13.62,0.94,3.72
2013-10-02 07:00:00,MAC000001,11.787,Summer,13.72,0.93,4.13
2013-10-02 08:00:00,MAC000001,19.592,Summer,13.83,0.93,3.88
2013-10-02 09:00:00,MAC000001,14.777,Summer,14.37,0.93,3.84
2013-10-02 10:00:00,MAC000001,10.859,Summer,14.98,0.92,3.67
2013-10-02 11:00:00,MAC000001,9.395,Summer,16.05,0.91,3.34
2013-10-02 12:00:00,MAC000001,11.681,Summer,17.06,0.88,3.48
2013-10-02 13:00:00,MAC000001,9.354,Summer,17.29,0.85,3.29
2013-10-02 14:00:00,MAC000001,8.654,Summer,19.02,0.81,3.23
2013-10-02 15:00:00,MAC000001,26.08,Summer,19.02,0.81,3.55
2013-10-02 16:00:00,MAC000001,11.498,Summer,18.44,0.84,3.45
2013-10-02 17:00:00,MAC000001,6.0,Summer,17.85,0.86,3.17
2013-10-02 18:00:00,MAC000001,12.785,Summer,16.92,0.89,3.17
2013-10-02 19:00:00,MAC000001,21.769,Summer,16.32,0.92,3.14
2013-10-02 20:00:00,MAC000001,28.0,Summer,16.26,0.93,2.81
2013-10-02 21:00:00,MAC000001,6.509,Summer,15.37,0.93,2.43
2013-10-02 22:00:00,MAC000001,12.585,Summer,15.16,0.94,2.06
2013-10-02 23:00:00,MAC000001,9.753,Summer,14.64,0.96,2.26
2013-10-03 00:00:00,MAC000001,10.305,Summer,14.62,0.96,2.53
2013-10-03 01:00:00,MAC000001,19.725,Summer,14.57,0.96,1.88
2013-10-03 02:00:00,MAC000001,13.555,Summer,14.04,0.97,2.11
2013-10-03 03:00:00,MAC000001,23.858,Summer,14.03,0.97,1.85
2013-10-03 04:00:00,MAC000001,6.0,Summer,14.44,0.96,2.32
2013-10-03 05:00:00,MAC000001,11.8,Summer,14.27,0.95,2.53
2013-10-03 06:00:00,MAC000001,14.86,Summer,14.09,0.96,2.88
2013-10-03 07:00:00,MAC000001,20.033,Summer,14.25,0.94,3.39
2013-10-03 08:00:00,MAC000001,21.083,Summer,14.84,0.92,3.94
2013-10-03 09:00:00,MAC000001,14.378,Summer,15.91,0.91,4.79
2013-10-03 10:00:00,MAC000001,17.141,Summer,16.58,0.88,5.0
2013-10-03 11:00:00,MAC000001,15.492,Summer,16.67,0.87,4.41
2013-10-03 12:00:00,MAC000001,6.0,Summer,17.07,0.88,5.82
2013-10-03 13:00:00,MAC000001,18.097,Summer,15.99,0.91,5.55
2013-10-03 14:00:00,MAC000001,13.752,Summer,16.21,0.91,4.82
2013-10-03 15:00:00,MAC000001,18.663,Summer,17.12,0.91,4.49
2013-10-03 16:00:00,MAC000001,13.303,Summer,18.45,0.89,4.43
2013-10-03 17:00:00,MAC000001,12.323,Summer,18.36,0.91,3.96
2013-10-03 18:00:00,MAC000001,7.98,Summer,17.84,0.93,3.77
2013-10-03 19:00:00,MAC000001,15.928,Summer,17.49,0.94,3.9
2013-10-03 20:00:00,MAC000001,21.145,Summer,17.57,0.95,3.38
2013-10-03 21:00:00,MAC000001,6.48,Summer,17.59,0.97,2.86
2013-10-03 22:00:00,MAC000001,6.0,Summer,17.64,0.97,3.11
2013-10-03 23:00:00,MAC000001,14.332,Summer,18.02,0.96,3.0
2013-10-04 00:00:00,MAC000001,17.381,Summer,17.05,0.96,2.58
2013-10-04 01:00:00,MAC000001,14.477,Summer,16.62,0.95,2.9
2013-10-04 02:00:00,MAC000001,16.929,Summer,16.78,0.95,3.17
2013-10-04 03:00:00,MAC000001,12.306,Summer,17.67,0.96,3.53
2013-10-04 04:00:00,MAC000001,12.517,Summer,18.14,0.91,4.76
2013-10-04 05:00:00,MAC000001,10.566,Summer,17.98,0.91,4.96
2013-10-04 06:00:00,MAC000001,23.224,Summer,17.48,0.92,4.64
2013-10-04 07:00:00,MAC000001,13.391,Summer,17.44,0.92,4.98
2013-10-04 08:00:00,MAC000001,17.847,Summer,17.52,0.9,5.39
2013-10-04 09:00:00,MAC000001,20.9,Summer,17.65,0.88,5.4
2013-10-04 10:00:00,MAC000001,6.0,Summer,17.78,0.86,5.83
2013-10-04 11:00:00,MAC000001,6.0,Summer,18.48,0.86,6.63
2013-10-04 12:00:00,MAC000001,17.426,Summer,18.76,0.81,7.21
2013-10-04 13:00:00,MAC000001,27.069,Summer,19.29,0.76,7.33
2013-10-04 14:00:00,MAC000001,28.0,Summer,20.82,0.72,7.14
2013-10-04 15:00:00,MAC000001,18.268,Summer,19.71,0.72,6.26
2013-10-04 16:00:00,MAC000001,11.496,Summer,19.12,0.72,5.47
2013-10-04 17:00:00,MAC000001,16.662,Summer,17.86,0.79,4.09
2013-10-04 18:00:00,MAC000001,6.0,Summer,17.26,0.8,3.57
2013-10-04 19:00:00,MAC000001,28.0,Summer,16.21,0.86,3.65
2013-10-04 20:00:00,MAC000001,16.934,Summer,15.66,0.9,3.15
2013-10-04 21:00:00,MAC000001,17.658,Summer,15.71,0.9,2.62
2013-10-04 22:00:00,MAC000001,6.0,Summer,15.23,0.92,2.68
2013-10-04 23:00:00,MAC000001,6.0,Summer,15.2,0.93,2.7
2013-10-05 00:00:00,MAC000001,8.537,Summer,15.21,0.93,2.45
2013-10-05 01:00:00,MAC000001,11.641,Summer,15.18,0.93,2.2
2013-10-05 02:00:00,MAC000001,12.321,Summer,14.63,0.94,2.54
2013-10-05 03:00:00,MAC000001,24.165,Summer,14.12,0.95,1.97
2013-10-05 04:00:00,MAC000001,20.995,Summer,13.67,0.95,1.88
2013-10-05 05:00:00,MAC000001,6.068,Summer,13.8,0.94,1.84
2013-10-05 06:00:00,MAC000001,13.664,Summer,13.82,0.94,1.99
2013-10-05 07:00:00,MAC000001,13.534,Summer,14.22,0.94,2.01
2013-10-05 08:00:00,MAC000001,15.588,Summer,14.48,0.91,2.44
2013-10-05 09:00:00,MAC000001,8.62,Summer,15.4,0.88,2.54
2013-10-05 10:00:00,MAC000001,11.052,Summer,16.56,0.82,2.36
2013-10-05 11:00:00,MAC000001,6.0,Summer,17.49,0.78,2.1
2013-10-05 12:00:00,MAC000001,12.996,Summer,17.64,0.74,1.84
2013-10-05 13:00:00,MAC000001,19.863,Summer,17.94,0.74,1.46
2013-10-05 14:00:00,MAC000001,24.26,Summer,17.92,0.74,2.0
2013-10-05 15:00:00,MAC000001,9.427,Summer,17.56,0.74,1.7
2013-10-05 16:00:00,MAC000001,11.097,Summer,17.47,0.75,1.42
2013-10-05 17:00:00,MAC000001,23.503,Summer,16.88,0.79,0.92
2013-10-05 18:00:00,MAC000001,8.521,Summer,14.82,0.86,0.73
2013-10-05 19:00:00,MAC000001,24.305,Summer,14.44,0.88,0.6
2013-10-05 20:00:00,MAC000001,18.689,Summer,14.58,0.92,0.65
2013-10-05 21:00:00,MAC000001,14.969,Summer,14.41,0.94,0.94
2013-10-05 22:00:00,MAC000001,20.58,Summer,14.34,0.95,0.58
2013-10-05 23:00:00,MAC000001,9.601,Summer,13.33,0.95,0.47
2013-10-06 00:00:00,MAC000001,13.629,Summer,12.74,0.96,0.79
2013-10-06 01:00:00,MAC000001,20.998,Summer,10.89,0.97,0.47
2013-10-06 02:00:00,MAC000001,9.672,Summer,10.77,0.98,0.76
2013-10-06 03:00:00,MAC000001,13.273,Summer,10.23,0.97,0.99
2013-10-06 04:00:00,MAC000001,11.552,Summer,9.7,0.97,0.59
2013-10-06 05:00:00,MAC000001,15.936,Summer,9.16,0.98,0.95
2013-10-06 06:00:00,MAC000001,7.741,Summer,8.76,0.97,0.68
2013-10-06 07:00:00,MAC000001,12.965,Summer,9.03,0.97,0.47
2013-10-06 08:00:00,MAC000001,9.701,Summer,11.2,0.95,0.59
2013-10-06 09:00:00,MAC000001,6.721,Summer,13.21,0.86,0.89
2013-10-06 10:00:00,MAC000001,16.547,Summer,16.94,0.71,1.48
2013-10-06 11:00:00,MAC000001,7.494,Summer,17.93,0.63,2.49
2013-10-06 12:00:00,MAC000001,16.654,Summer,19.19,0.57,2.79
2013-10-06 13:00:00,MAC000001,22.883,Summer,18.85,0.58,2.7
2013-10-06 14:00:00,MAC000001,27.252,Summer,18.82,0.59,2.8
2013-10-06 15:00:00,MAC000001,6.0,Summer,18.25,0.58,3.33
2013-10-06 16:00:00,MAC000001,11.741,Summer,18.46,0.6,2.79
2013-10-06 17:00:00,MAC000001,12.107,Summer,16.74,0.68,1.84
2013-10-06 18:00:00,MAC000001,21.064,Summer,14.73,0.77,1.82
2013-10-06 19:00:00,MAC000001,25.046,Summer,13.34,0.81,1.86
2013-10-06 20:00:00,MAC000001,21.152,Summer,12.77,0.87,2.19
2013-10-06 21:00:00,MAC000001,7.408,Summer,12.18,0.9,2.44
2013-10-06 22:00:00,MAC000001,7.453,Summer,12.37,0.91,2.06
2013-10-06 23:00:00,MAC000001,6.0,Summer,12.16,0.94,1.95
2013-10-07 00:00:00,MAC000001,11.964,Summer,11.55,0.94,1.65
2013-10-07 01:00:00,MAC000001,10.804,Summer,11.03,0.96,1.62
2013-10-07 02:00:00,MAC000001,22.95,Summer,11.05,0.95,1.78
2013-10-07 03:00:00,MAC000001,19.46,Summer,10.67,0.96,2.17
2013-10-07 04:00:00,MAC000001,10.53,Summer,10.71,0.97,1.88
2013-10-07 05:00:00,MAC000001,6.0,Summer,10.37,0.96,2.04
2013-10-07 06:00:00,MAC000001,15.776,Summer,10.51,0.97,2.4
2013-10-07 07:00:00,MAC000001,17.634,Summer,11.09,0.98,2.75
2013-10-07 08:00:00,MAC000001,10.868,Summer,12.14,0.98,2.71
2013-10-07 09:00:00,MAC000001,16.298,Summer,13.34,0.96,3.05
2013-10-07 10:00:00,MAC000001,10.447,Summer,15.19,0.86,3.29
2013-10-07 11:00:00,MAC000001,9.179,Summer,17.0,0.79,3.38
2013-10-07 12:00:00,MAC000001,16.231,Summer,17.91,0.76,3.55
2013-10-07 13:00:00,MAC000001,15.708,Summer,18.21,0.71,3.38
2013-10-07 14:00:00,MAC000001,25.018,Summer,18.22,0.7,2.95
2013-10-07 15:00:00,MAC000001,14.177,Summer,18.57,0.7,2.95
2013-10-07 16:00:00,MAC000001,11.917,Summer,18.04,0.72,3.17
2013-10-07 17:00:00,MAC000001,6.111,Summer,17.33,0.77,2.28
2013-10-07 18:00:00,MAC000001,21.579,Summer,16.76,0.8,2.05
2013-10-07 19:00:00,MAC000001,19.915,Summer,16.11,0.84,1.94
2013-10-07 20:00:00,MAC000001,28.0,Summer,15.58,0.87,2.49
2013-10-07 21:00:00,MAC000001,16.24,Summer,15.56,0.9,2.51
2013-10-07 22:00:00,MAC000001,22.881,Summer,15.45,0.92,2.44
2013-10-07 23:00:00,MAC000001,6.0,Summer,14.68,0.93,2.29
2013-10-08 00:00:00,MAC000001,15.532,Summer,14.57,0.92,1.93
2013-10-08 01:00:00,MAC000001,23.596,Summer,14.52,0.94,1.98
2013-10-08 02:00:00,MAC000001,23.847,Summer,14.59,0.95,2.55
2013-10-08 03:00:00,MAC000001,17.089,Summer,14.23,0.94,2.76
2013-10-08 04:00:00,MAC000001,12.088,Summer,14.26,0.94,2.67
2013-10-08 05:00:00,MAC000001,10.179,Summer,14.12,0.95,2.53
2013-10-08 06:00:00,MAC000001,9.541,Summer,13.36,0.95,2.19
2013-10-08 07:00:00,MAC000001,25.94,Summer,13.74,0.94,2.04
2013-10-08 08:00:00,MAC000001,10.131,Summer,14.64,0.9,3.21
2013-10-08 09:00:00,MAC000001,6.649,Summer,16.17,0.83,3.84
2013-10-08 10:00:00,MAC000001,6.0,Summer,17.76,0.75,3.99
2013-10-08 11:00:00,MAC000001,6.849,Summer,18.75,0.72,4.57
2013-10-08 12:00:00,MAC000001,11.247,Summer,19.61,0.7,4.35
2013-10-08 13:00:00,MAC000001,19.213,Summer,19.62,0.7,4.4
2013-10-08 14:00:00,MAC000001,15.344,Summer,18.93,0.71,4.31
2013-10-08 15:00:00,MAC000001,7.458,Summer,18.87,0.74,4.2
2013-10-08 16:00:00,MAC000001,6.0,Summer,18.73,0.76,3.62
2013-10-08 17:00:00,MAC000001,23.231,Summer,18.06,0.79,3.26
2013-10-08 18:00:00,MAC000001,21.113,Summer,17.88,0.83,3.03
2013-10-08 19:00:00,MAC000001,9.239,Summer,17.77,0.84,3.09
